"TWI","3S91320Inso","3S91320NDVI","T43SDEM","T43SSlope"
6.16904783,12.5,0.1379757077,616.54522705,2.1920485497
6.01929522,12.5,0.1252038628,616.62445068,2.3765575886
5.91746378,12.500272751,0.1252038628,616.70373535,2.3873207569
5.74422979,12.505376816,0.1252038628,616.78369141,2.4589934349
5.54136801,12.513725281,0.1252038628,616.86761475,2.5565049648
5.33453703,12.627885818,0.1252038628,616.95233154,2.6905038357
5.11287212,12.657036781,0.1072299182,617.03961182,3.0668821335
4.99887085,12.547661781,0.1072299182,617.13568115,3.5944728851
4.99017668,12.50783062,0.1072299182,617.22991943,4.050579071
5.10382175,12.535559654,0.1072299182,617.31567383,4.3352513313
2.95630455,8.8525657654,0.071332477,652.21612549,6.4815073013
2.88921332,8.9056463242,0.0766089112,652.17895508,6.3690152168
2.95240402,8.8723173141,0.0766089112,652.03985596,7.4179272652
3.22028995,8.8563451767,0.0766089112,651.75524902,10.034041405
4.75926113,8.8559007645,0.0766089112,651.3470459,11.297997475
6.45177794,8.6327009201,0.0766089112,650.956604,9.4079647064
7.88472843,8.5021038055,0.0487154424,650.68218994,5.6505265236
9.39800262,8.3782787323,0.0487154424,650.56420898,2.1608111858
11.2290287,8.1435623169,0.0487154424,650.54022217,0.4617902935
11.6981411,8.0077190399,0.0487154424,650.53973389,0.3389749825
10.29055309,7.8788924217,0.0487154424,650.55322266,1.1243530512
8.88617516,7.6439099312,0.0094293552,650.59613037,3.1573746204
7.51667356,7.5116882324,0.0094293552,650.74945068,6.8513293266
6.16440392,7.4953927994,0.0094293552,651.06280518,10.504829407
4.70739937,7.4896936417,0.0094293552,651.46417236,12.522778511
3.43828177,7.4730882645,0.0094293552,651.89709473,13.000152588
3.38222861,8.19602108,0.0928208008,542.89605713,20.156698227
3.08841395,8.0123348236,0.0928208008,542.77423096,20.373495102
3.06471705,7.1545176506,0.0928208008,542.66546631,20.324316025
3.09080529,6.0266776085,0.0928208008,542.60784912,20.550771713
2.39291596,7.6175456047,0.0644959062,542.93695068,20.429807663
2.17235303,8.6881570816,0.0644959062,543.11029053,19.154966354
2.54670286,8.7936458588,0.0644959062,543.05114746,17.891130447
2.99283147,8.8128767014,0.0644959062,543.02655029,17.099121094
3.36168528,8.5953722,0.0644959062,543.04907227,16.609443665
3.51722121,8.492600441,0.0348761268,543.12945557,16.515165329
3.42191839,8.3226556778,0.0348761268,543.28088379,16.88407135
3.14343023,7.9330263138,0.0348761268,543.51477051,17.81328392
2.59044862,7.6949796677,0.0348761268,543.85668945,20.434530258
1.92543411,8.6282930374,0.0348761268,544.53796387,21.079612732
1.92013407,9.5583972931,0.0403893031,545.1149292,17.144161224
2.02667022,9.9013290405,0.0403893031,545.45880127,13.762814522
2.13786006,10.016825676,0.0403893031,545.7053833,11.714074135
2.28009677,10.128960609,0.0403893031,545.82507324,9.9029541016
2.60460734,9.9238557816,0.0403893031,545.8302002,8.8122463226
3.53250217,9.7552146912,0.0476562455,545.73693848,8.4264669418
4.80835962,9.9092960358,0.0476562455,545.56793213,8.1834449768
6.08223391,10.157706261,0.0476562455,545.3704834,7.3697462082
7.24382401,10.420214653,0.0476562455,545.19787598,5.6519937515
8.34759712,10.801548958,0.0476562455,545.08123779,3.7044897079
9.29473495,10.98661232,0.0564925484,545.00201416,2.2492806911
10.24520874,10.989583015,0.0564925484,544.95935059,1.2028682232
10.19165039,10.977061272,0.0564925484,544.96008301,1.2387888432
9.38815022,10.809304237,0.0564925484,545.00158691,2.344824791
8.64336967,10.416712761,0.0564925484,545.06091309,3.8067314625
7.337255,9.9137487411,0.050296437,545.04528809,6.2881674767
5.91857052,9.2948141098,0.050296437,544.90692139,9.730219841
4.3539629,8.9842987061,0.050296437,544.6774292,12.071678162
2.82135844,8.6578197479,0.050296437,544.58752441,14.32529068
2.45794511,8.0225782394,0.050296437,544.3838501,17.499555588
2.43951035,7.4426851273,0.0328533389,544.10864258,19.703987122
2.64193535,6.991856575,0.0328533389,543.8079834,20.188713074
3.29844522,6.9853634834,0.0328533389,543.50390625,18.416543961
4.46266699,7.5101556778,0.0328533389,543.30944824,15.001155853
5.80369663,8.0646133423,0.0328533389,543.26202393,11.772845268
6.05533838,8.3661289215,0.018180633,543.36773682,10.368843079
5.0397644,8.3314628601,0.018180633,543.6005249,12.820256233
3.84009409,8.5267772675,0.018180633,544.08459473,14.709666252
3.96459842,8.563252449,0.018180633,544.48675537,12.667520523
4.29307747,8.3089799881,0.018180633,544.7010498,11.300457001
4.51505089,7.9252133369,0.0004751783,544.84490967,11.736528397
4.84548283,7.56280756,0.0004751783,544.9274292,12.395700455
5.254807,7.173388958,0.0004751783,544.98352051,12.846968651
5.54075861,6.8775238991,0.0004751783,545.05987549,13.047502518
5.42178583,7.0508480072,0.0004751783,545.19628906,13.579212189
3.87552476,8.3507204056,0.0011859476,599.87805176,19.221317291
4.00231838,8.1402845383,0.0011859476,600.3560791,17.94543457
3.95818329,8.0263080597,0.0011859476,600.87390137,18.88854599
3.93161082,7.8844437599,0.0011859476,601.4442749,19.973842621
3.93381429,7.6739630699,0.0011859476,602.07202148,20.888702393
3.95444775,7.9670596123,0.0197022501,602.74591064,20.620988846
3.83326077,8.6501331329,0.0197022501,603.43225098,19.578052521
3.6251452,8.9490242004,0.0197022501,604.10772705,19.332195282
3.52677941,8.7187623978,0.0197022501,604.76251221,20.388086319
3.3624804,8.7729883194,0.0197022501,605.52001953,20.762454987
3.23008132,9.0058088303,0.0206723437,606.24835205,20.188737869
3.14828968,9.3938598633,0.0206723437,606.96606445,20.02353096
3.22073221,9.7129220963,0.0206723437,607.652771,18.598009109
3.34268332,9.5933837891,0.0206723437,608.21820068,17.01301384
3.28126812,9.3622016907,0.0206723437,608.77276611,16.95085144
3.18410563,9.3674554825,0.0128703984,609.34570312,17.221324921
3.14063191,9.3300867081,0.0128703984,609.91937256,17.14390564
3.06547046,9.1281909943,0.0128703984,610.47772217,18.16510582
2.98527408,9.6855459213,0.0128703984,611.13293457,18.10247612
3.15885663,10.385502815,0.0128703984,611.6940918,14.356621742
3.47233868,10.779496193,0.0231129341,612.0579834,10.959992409
3.66361237,11.136314392,0.0231129341,612.35583496,9.4164304733
3.83889794,11.256546974,0.0231129341,612.6048584,8.284453392
4.00014734,11.261907578,0.0231129341,612.82055664,7.4919862747
4.15845919,11.381524086,0.0231129341,613.01300049,6.8910675049
4.36061859,11.485652924,0.0373246595,613.18591309,6.4074854851
4.59554815,11.493711472,0.0373246595,613.34460449,6.4531316757
4.83444786,11.754338264,0.0373246595,613.53381348,6.2759084702
5.20667076,11.988008499,0.0373246595,613.70501709,5.0811910629
5.54085588,11.999854088,0.0373246595,613.82977295,4.2251491547
5.7110672,12,0.0345992632,613.94848633,4.0564088821
5.82624626,12,0.0345992632,614.06573486,3.9349224567
5.88725901,12.014050484,0.0345992632,614.18328857,3.8239660263
5.91981316,12.261043549,0.0345992632,614.30096436,3.7001991272
5.87306881,12.457752228,0.0345992632,614.41687012,3.5744152069
5.94044256,12.221708298,0.0482530855,614.53039551,3.9892032146
6.23079491,12.258148193,0.0482530855,614.67938232,4.2208685875
6.86602211,12.471955299,0.0482530855,614.80999756,3.346282959
7.43719435,12.479466438,0.0482530855,614.89025879,2.5963897705
7.77873373,12.484816551,0.0482530855,614.96044922,2.4129798412
8.06080723,12.489431381,0.0710130632,615.0246582,2.2881541252
8.26226997,12.489583015,0.0710130632,615.08636475,2.1978571415
8.3968668,12.489583015,0.0710130632,615.14892578,2.1378824711
8.43104935,12.489879608,0.0710130632,615.21453857,2.1117680073
8.35484219,12.495212555,0.0710130632,615.28399658,2.2118377686
8.21369839,12.500139236,0.0654065758,615.36376953,2.3360159397
8.27082062,12.512369156,0.0654065758,615.44543457,1.9801931381
8.5476265,12.639445305,0.0654065758,615.4977417,1.4458380938
8.61050606,12.746404648,0.0654065758,615.53894043,1.3142747879
8.71741295,12.75,0.0654065758,615.58508301,1.2129666805
9.01031971,12.75,0.0627618209,615.62188721,0.9502147436
9.32266235,12.743349075,0.0627618209,615.64825439,0.7120219469
9.5855751,12.621006012,0.0627618209,615.6651001,0.5489491224
9.72568512,12.50848484,0.0627618209,615.67462158,0.4759501815
9.77704811,12.500159264,0.0627618209,615.68005371,0.4439916015
9.82427597,12.5,0.0997824892,615.68041992,0.4440696836
9.57568169,12.5,0.0997824892,615.68664551,0.6115692258
9.11058426,12.5,0.0997824892,615.70690918,0.9102187157
8.7092514,12.5,0.0997824892,615.73852539,1.2288496494
8.32390118,12.5,0.0997824892,615.78234863,1.5502005816
7.96021843,12.5,0.1274193674,615.83776855,1.8354884386
7.61807728,12.5,0.1274193674,615.90307617,2.0628156662
7.29098701,12.5,0.1274193674,615.97589111,2.2389140129
6.90127039,12.5,0.1274193674,616.05450439,2.5542795658
6.54026413,12.5,0.1274193674,616.14984131,2.8261883259
6.33394432,12.5,0.1379757077,616.24743652,2.7139174938
6.19175768,12.5,0.1379757077,616.33422852,2.5303828716
6.07475138,12.5,0.1379757077,616.41833496,2.3840603828
6.00615597,12.5,0.1379757077,616.49859619,2.2616567612
5.97331572,12.5,0.1379757077,616.57580566,2.2783751488
5.9720726,12.500273705,0.1252038628,616.65100098,2.2588486671
5.93345118,12.511719704,0.1252038628,616.72412109,2.1777021885
5.82715559,12.632601738,0.1252038628,616.79681396,2.1585345268
5.68158531,12.687685013,0.1252038628,616.87194824,2.2229895592
5.55153942,12.756323814,0.1252038628,616.94708252,2.3189237118
5.45854807,12.836751938,0.1072299182,617.02380371,2.5501790047
5.43957186,12.714043617,0.1072299182,617.09918213,3.0319907665
5.35490227,12.561321259,0.1072299182,617.16741943,3.5880188942
3.3787272,9.4266109467,0.071332477,652.39056396,6.2880158424
3.01071954,9.5764551163,0.0766089112,652.33795166,6.7479453087
2.53532004,9.3775720596,0.0766089112,652.11376953,8.8146791458
2.68472457,8.9178352356,0.0766089112,651.73779297,11.760806084
4.54881191,8.6539525986,0.0766089112,651.27648926,12.563141823
6.52912855,8.5171966553,0.0766089112,650.86535645,9.8315420151
8.18969727,8.4926605225,0.0487154424,650.62072754,5.1371107101
10.00747585,8.2738838196,0.0487154424,650.54736328,1.5091614723
12.03490162,8.0235300064,0.0487154424,650.53973389,0.2062782943
12.56996632,7.9925780296,0.0487154424,650.53955078,0.0969499052
11.40005875,7.7697353363,0.0487154424,650.54180908,0.4352579117
9.81359673,7.518415451,0.0094293552,650.55529785,1.8104903698
8.25867462,7.4962491989,0.0094293552,650.63098145,5.1276454926
6.84476376,7.3828039169,0.0094293552,650.8380127,9.6753549576
5.49755144,7.2566409111,0.0094293552,651.19244385,13.3309412
4.28362846,7.24568367,0.0094293552,651.64239502,14.745134354
3.01859283,8.0371227264,0.0928208008,543.67999268,21.692861557
2.74518323,7.9516057968,0.0928208008,543.56280518,22.230716705
2.75919938,7.2690010071,0.0928208008,543.44665527,22.387889862
2.7978549,5.9939622879,0.0928208008,543.36181641,22.145748138
2.21271825,7.5474424362,0.0644959062,543.65216064,21.160356522
1.99010682,8.675570488,0.0644959062,543.7833252,19.409915924
2.52651405,8.6802530289,0.0644959062,543.68530273,17.75038147
3.18668151,8.9112033844,0.0644959062,543.62908936,16.409627914
3.73667192,9.0167093277,0.0644959062,543.62860107,15.342936516
4.07012415,9.136715889,0.0348761268,543.69433594,14.69771862
4.16029119,9.0701398849,0.0348761268,543.83758545,14.570437431
3.98463488,8.866651535,0.0348761268,544.06640625,14.966384888
3.49947381,9.0864095688,0.0348761268,544.38952637,16.206785202
2.95244765,9.8579883575,0.0348761268,544.90942383,16.222726822
2.51206231,10.511761665,0.0403893031,545.37866211,13.267991066
2.37563539,10.702231407,0.0403893031,545.71417236,10.312487602
2.54106283,10.703077316,0.0403893031,545.96069336,8.1425771713
2.83765864,10.549446106,0.0403893031,546.0826416,6.6729297638
3.20203447,10.183582306,0.0403893031,546.08630371,6.5755605698
3.83969522,10.009915352,0.0476562455,545.98309326,7.4318366051
4.78113031,10.029600143,0.0476562455,545.79547119,8.1911821365
5.84687805,10.18983078,0.0476562455,545.56707764,8.0228223801
6.88572979,10.444403648,0.0476562455,545.34887695,6.8189315796
7.88993931,10.815914154,0.0476562455,545.1661377,5.0085177422
8.89215755,10.997091293,0.0564925484,545.0357666,2.9717652798
10.12221146,11,0.0564925484,544.97052002,1.1815937757
10.87130451,10.99947834,0.0564925484,544.96337891,0.8352097869
9.45967579,10.980473518,0.0564925484,545.00390625,1.9286636114
8.78887177,10.802491188,0.0564925484,545.09954834,3.2496454716
7.95231724,10.375759125,0.050296437,545.19689941,4.966170311
6.35862589,9.6130027771,0.050296437,545.20166016,8.3158874512
4.63237858,9.0705413818,0.050296437,545.11236572,12.430622101
2.59799266,8.5197763443,0.050296437,545.16174316,16.268436432
2.00239444,7.8104696274,0.050296437,545.06292725,19.459295273
2.17541242,7.4697775841,0.0328533389,544.84716797,21.021965027
2.45888686,7.0300745964,0.0328533389,544.55621338,21.474588394
2.9968729,6.7850732803,0.0328533389,544.20202637,20.667816162
3.94481921,7.0763092041,0.0328533389,543.90258789,18.322742462
5.01322842,7.3840360641,0.0328533389,543.72558594,15.445943832
5.66942835,7.3039417267,0.018180633,543.71838379,13.71982193
5.14515448,6.8713498116,0.018180633,543.88757324,15.824120522
3.64351535,7.4369163513,0.018180633,544.40014648,17.899843216
3.701653,7.8453764915,0.018180633,544.84191895,16.091245651
4.04162788,7.7435746193,0.018180633,545.08581543,14.475955009
4.29070997,7.5713911057,0.0004751783,545.26977539,14.258174896
4.6276226,7.1804819107,0.0004751783,545.38372803,14.221927643
5.03388023,6.8368649483,0.0004751783,545.45025635,14.212897301
5.36166143,6.6091551781,0.0004751783,545.51544189,14.20604229
5.38673544,6.655974865,0.0004751783,545.63024902,14.63421917
4.12839031,8.9709949493,0.0011859476,600.26068115,17.212034225
4.2246542,8.8458566666,0.0011859476,600.7434082,16.080856323
4.12607813,8.7422866821,0.0011859476,601.26617432,17.084283829
4.03741264,8.7261600494,0.0011859476,601.83691406,18.199838638
4.00883055,8.6188211441,0.0011859476,602.45806885,19.082395554
4.20654249,8.8925609589,0.0197022501,603.10925293,17.791946411
4.47863865,9.1973133087,0.0197022501,603.61737061,16.055837631
4.35873461,9.0767631531,0.0197022501,604.14752197,16.988010406
4.10103226,8.8425960541,0.0197022501,604.79425049,19.46697998
3.9937799,9.0049648285,0.0197022501,605.55651855,20.280302048
3.98085093,9.4719352722,0.0206723437,606.27050781,18.883951187
3.87896419,9.7026815414,0.0206723437,606.92279053,18.77031517
3.85543561,9.966919899,0.0206723437,607.62487793,18.477420807
3.94784117,10.058561325,0.0206723437,608.25439453,16.678943634
3.93960857,9.956076622,0.0206723437,608.81896973,15.88602829
3.8382442,9.9461116791,0.0128703984,609.38757324,16.02334404
3.75313902,9.8199853897,0.0128703984,609.96276855,15.991121292
3.6173439,9.7371797562,0.0128703984,610.52905273,16.971349716
3.5511384,10.275549889,0.0128703984,611.1786499,16.890827179
3.74359083,10.987753868,0.0128703984,611.73895264,13.247522354
4.01882172,11.357365608,0.0231129341,612.11669922,9.8486757278
4.18574333,11.608465195,0.0231129341,612.42468262,8.2207460403
4.33183098,11.718382835,0.0231129341,612.6807251,7.084066391
4.44825459,11.604897499,0.0231129341,612.90270996,6.3183512688
4.55293179,11.624259949,0.0231129341,613.0993042,5.7361960411
4.65103912,11.718691826,0.0373246595,613.27423096,5.3034310341
4.66843557,11.613202095,0.0373246595,613.43377686,5.5669865608
4.71261501,11.772204399,0.0373246595,613.61645508,5.8496365547
4.94370413,11.992875099,0.0373246595,613.78314209,5.1912965775
5.20490265,12,0.0373246595,613.90856934,4.5788812637
5.37997293,12,0.0345992632,614.02478027,4.4098300934
5.53353119,12,0.0345992632,614.1362915,4.2773728371
5.63963175,12.007330894,0.0345992632,614.24627686,4.1591582298
5.68680525,12.13619709,0.0345992632,614.35644531,4.0388669968
5.65422201,12.231855392,0.0345992632,614.46636963,3.9283745289
5.73164368,11.992541313,0.0482530855,614.57678223,4.3294520378
6.04773235,12.028981209,0.0482530855,614.72735596,4.546318531
6.65671635,12.243089676,0.0482530855,614.86071777,3.6978964806
7.22200203,12.262559891,0.0482530855,614.94232178,2.9453189373
7.58003902,12.390213966,0.0482530855,615.01293945,2.7116940022
7.88293362,12.496506691,0.0710130632,615.07550049,2.5249083042
8.14237404,12.5,0.0710130632,615.13275146,2.3675796986
8.346241,12.500296593,0.0710130632,615.18804932,2.2361257076
8.47109985,12.505633354,0.0710130632,615.24414062,2.1309874058
8.51316261,12.509967804,0.0710130632,615.30255127,2.0781497955
8.40442371,12.511853218,0.0654065758,615.36431885,2.1468014717
8.29012775,12.641803741,0.0654065758,615.43890381,1.9921214581
8.41636086,12.87544632,0.0654065758,615.50396729,1.5114762783
8.66858578,12.985988617,0.0654065758,615.54943848,1.1999821663
8.94172668,12.989583015,0.0654065758,615.58837891,1.0163536072
9.26118374,12.989583015,0.0627618209,615.61920166,0.7738536
9.60185146,12.982933044,0.0627618209,615.64129639,0.5588756204
9.89086819,12.85395813,0.0627618209,615.6552124,0.4106551707
10.03727722,12.619458199,0.0627618209,615.66314697,0.3413144648
10.11174583,12.503832817,0.0627618209,615.66809082,0.3007759452
10.18549252,12.5,0.0997824892,615.67053223,0.3002616167
9.75274658,12.5,0.0997824892,615.67907715,0.4797435403
9.19878197,12.5,0.0997824892,615.70031738,0.7945993543
8.74144745,12.5,0.0997824892,615.73345947,1.1409094334
8.31436443,12.5,0.0997824892,615.77960205,1.5056017637
7.91383266,12.5,0.1274193674,615.83856201,1.8482272625
7.53672886,12.5,0.1274193674,615.90863037,2.1378343105
7.17431355,12.5,0.1274193674,615.98724365,2.368042469
6.76139927,12.5,0.1274193674,616.07214355,2.7047643661
6.38494396,12.5,0.1274193674,616.17297363,2.9724569321
6.16243887,12.5,0.1379757077,616.27520752,2.8588764668
6.01424503,12.5,0.1379757077,616.36553955,2.6595375538
5.88140774,12.5,0.1379757077,616.45123291,2.53738451
5.81234312,12.500274658,0.1379757077,616.53173828,2.3911304474
5.81558895,12.505525589,0.1379757077,616.60705566,2.2374913692
5.85498285,12.516536713,0.1252038628,616.67773438,2.0896437168
5.87991333,12.642007828,0.1252038628,616.74487305,1.9728665352
5.8462286,12.839595795,0.1252038628,616.81036377,1.9399830103
5.76934576,12.892825127,0.1252038628,616.87463379,2.0423195362
5.66315222,12.847118378,0.1252038628,616.93780518,2.2012424469
5.67870903,12.878044128,0.1072299182,617.00170898,2.3193147182
